county,precinct,office,district,candidate,party,absentee_mail,early_voting,election_day,votes
Ottawa,580028,FOR COUNTY SHERIFF,,DAVID DEAN,DEM,72,84,489,645
Ottawa,580028,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,69,74,652,795
Ottawa,580028,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,36,52,249,337
Ottawa,580028,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,68,77,660,805
Ottawa,580028,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,38,46,247,331
Ottawa,580028,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,67,77,653,797
Ottawa,580028,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,39,48,244,331
Ottawa,580028,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,65,75,664,804
Ottawa,580028,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,40,50,233,323
Ottawa,580028,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,67,73,626,766
Ottawa,580028,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,38,51,271,360
Ottawa,580028,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,68,74,636,778
Ottawa,580028,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,39,51,260,350
Ottawa,580028,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,70,71,650,791
Ottawa,580028,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,36,53,247,336
Ottawa,580028,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,65,68,624,757
Ottawa,580028,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,40,56,272,368
Ottawa,580028,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,53,35,242,330
Ottawa,580028,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,61,104,742,907
Ottawa,580028,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,36,35,355,426
Ottawa,580028,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,79,101,619,799
Ottawa,580031,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,46,135,630,811
Ottawa,580031,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,1,0,5,6
Ottawa,580031,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,46,51,126,223
Ottawa,580031,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,1,3,4
Ottawa,580031,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,0,0
Ottawa,580031,President,,BROCK PIERCE | KARLA BALLARD,IND,1,0,0,1
Ottawa,580031,Corporation Commissioner,,TODD HIETT,REP,50,145,609,804
Ottawa,580031,Corporation Commissioner,,TODD HAGOPIAN,LIB,28,29,95,152
Ottawa,580031,U.S. Senate,,JIM INHOFE,REP,40,122,536,698
Ottawa,580031,U.S. Senate,,ROBERT MURPHY,LIB,0,2,23,25
Ottawa,580031,U.S. Senate,,ABBY BROYLES,DEM,49,54,177,280
Ottawa,580031,U.S. Senate,,JOAN FARR,IND,0,6,13,19
Ottawa,580031,U.S. Senate,,A. D. NESBIT,IND,4,3,4,11
Ottawa,580031,U.S. House,2,MARKWAYNE MULLIN,REP,47,138,604,789
Ottawa,580031,U.S. House,2,RICHIE CASTALDO,LIB,1,3,26,30
Ottawa,580031,U.S. House,2,DANYELL LANIER,DEM,45,46,124,215
Ottawa,580031,FOR COUNTY SHERIFF,,JEREMY FLOYD,REP,36,65,298,399
Ottawa,580031,FOR COUNTY SHERIFF,,DAVID DEAN,DEM,54,118,461,633
Ottawa,580031,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,STEVEN CHASTEEN,REP,32,105,513,650
Ottawa,580031,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,CHAD MASTERSON,DEM,61,82,246,389
Ottawa,580031,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,51,124,463,638
Ottawa,580031,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,27,41,201,269
Ottawa,580031,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,67,112,447,626
Ottawa,580031,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,15,54,220,289
Ottawa,580031,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,55,117,456,628
Ottawa,580031,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,26,46,199,271
Ottawa,580031,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,55,117,462,634
Ottawa,580031,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,26,48,197,271
Ottawa,580031,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,57,120,446,623
Ottawa,580031,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,23,42,213,278
Ottawa,580031,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,61,112,430,603
Ottawa,580031,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,18,49,227,294
Ottawa,580031,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,65,115,436,616
Ottawa,580031,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,15,48,222,285
Ottawa,580031,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,57,111,429,597
Ottawa,580031,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,24,53,229,306
Ottawa,580031,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,43,46,167,256
Ottawa,580031,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,46,141,578,765
Ottawa,580031,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,33,76,252,361
Ottawa,580031,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,54,110,486,650
Ottawa,580034,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,5,43,490,538
Ottawa,580034,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,0,0,4,4
Ottawa,580034,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,11,10,56,77
Ottawa,580034,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,0,0
Ottawa,580034,President,,KANYE WEST | MICHELLE TIDBALL,IND,1,0,0,1
Ottawa,580034,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,4,4
Ottawa,580034,Corporation Commissioner,,TODD HIETT,REP,10,42,461,513
Ottawa,580034,Corporation Commissioner,,TODD HAGOPIAN,LIB,6,8,73,87
Ottawa,580034,U.S. Senate,,JIM INHOFE,REP,4,36,429,469
Ottawa,580034,U.S. Senate,,ROBERT MURPHY,LIB,1,0,17,18
Ottawa,580034,U.S. Senate,,ABBY BROYLES,DEM,11,14,76,101
Ottawa,580034,U.S. Senate,,JOAN FARR,IND,0,0,19,19
Ottawa,580034,U.S. Senate,,A. D. NESBIT,IND,2,2,5,9
Ottawa,580034,U.S. House,2,MARKWAYNE MULLIN,REP,6,42,465,513
Ottawa,580034,U.S. House,2,RICHIE CASTALDO,LIB,2,0,19,21
Ottawa,580034,U.S. House,2,DANYELL LANIER,DEM,10,11,65,86
Ottawa,580034,FOR COUNTY SHERIFF,,JEREMY FLOYD,REP,7,26,317,350
Ottawa,580034,FOR COUNTY SHERIFF,,DAVID DEAN,DEM,10,26,228,264
Ottawa,580034,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,14,31,360,405
Ottawa,580034,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,4,17,137,158
Ottawa,580034,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,17,31,350,398
Ottawa,580034,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,1,17,144,162
Ottawa,580034,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,14,33,360,407
Ottawa,580034,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,4,15,136,155
Ottawa,580034,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,14,32,360,406
Ottawa,580034,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,4,15,141,160
Ottawa,580034,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,13,31,346,390
Ottawa,580034,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,5,17,149,171
Ottawa,580034,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,15,34,327,376
Ottawa,580034,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,3,14,169,186
Ottawa,580034,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,16,33,325,374
Ottawa,580034,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,2,15,171,188
Ottawa,580034,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,14,32,338,384
Ottawa,580034,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,4,16,161,181
Ottawa,580034,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,11,14,113,138
Ottawa,580034,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,7,39,412,458
Ottawa,580034,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,5,14,147,166
Ottawa,580034,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,13,34,370,417
Pawnee,590104,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,21,95,426,542
Pawnee,590104,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,2,0,2,4
Pawnee,590104,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,18,26,81,125
Pawnee,590104,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,1,1
Pawnee,590104,President,,KANYE WEST | MICHELLE TIDBALL,IND,1,0,1,2
Pawnee,590104,President,,BROCK PIERCE | KARLA BALLARD,IND,1,0,2,3
Pawnee,590104,Corporation Commissioner,,TODD HIETT,REP,21,94,423,538
Pawnee,590104,Corporation Commissioner,,TODD HAGOPIAN,LIB,15,20,62,97
Pawnee,590104,U.S. Senate,,JIM INHOFE,REP,20,83,405,508
Pawnee,590104,U.S. Senate,,ROBERT MURPHY,LIB,1,3,7,11
Pawnee,590104,U.S. Senate,,ABBY BROYLES,DEM,21,31,89,141
Pawnee,590104,U.S. Senate,,JOAN FARR,IND,0,2,7,9
Pawnee,590104,U.S. Senate,,A. D. NESBIT,IND,1,1,4,6
Pawnee,590104,U.S. House,3,FRANK D. LUCAS,REP,23,97,431,551
Pawnee,590104,U.S. House,3,ZOE MIDYETT,DEM,18,23,77,118
Pawnee,590104,FOR COUNTY SHERIFF,,DARRIN VARNELL,REP,17,18,178,213
Pawnee,590104,FOR COUNTY SHERIFF,,MIKE WATERS,DEM,25,103,333,461
Pawnee,590104,FOR COUNTY COURT CLERK,,ILA POTTS,REP,23,66,283,372
Pawnee,590104,FOR COUNTY COURT CLERK,,JANET DALLAS,DEM,18,55,224,297
Pawnee,590104,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,24,78,321,423
Pawnee,590104,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,13,33,141,187
Pawnee,590104,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,25,83,324,432
Pawnee,590104,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,12,30,146,188
Pawnee,590104,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,23,79,315,417
Pawnee,590104,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,14,32,151,197
Pawnee,590104,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,25,82,318,425
Pawnee,590104,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,12,28,144,184
Pawnee,590104,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,22,75,317,414
Pawnee,590104,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,15,36,145,196
Pawnee,590104,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,27,77,290,394
Pawnee,590104,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,10,34,172,216
Pawnee,590104,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,27,79,293,399
Pawnee,590104,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,10,32,169,211
Pawnee,590104,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,25,77,291,393
Pawnee,590104,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,12,34,171,217
Pawnee,590104,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,16,24,76,116
Pawnee,590104,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,23,95,434,552
Pawnee,590104,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,18,34,182,234
Pawnee,590104,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,22,86,322,430
Pawnee,590111,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,5,19,268,292
Pawnee,590111,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,0,1,3,4
Pawnee,590111,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,5,1,55,61
Pawnee,590111,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,2,2
Pawnee,590111,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,1,2,3
Pawnee,590111,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Pawnee,590111,Corporation Commissioner,,TODD HIETT,REP,6,20,276,302
Pawnee,590111,Corporation Commissioner,,TODD HAGOPIAN,LIB,3,2,40,45
Pawnee,590111,U.S. Senate,,JIM INHOFE,REP,4,18,248,270
Pawnee,590111,U.S. Senate,,ROBERT MURPHY,LIB,0,2,10,12
Pawnee,590111,U.S. Senate,,ABBY BROYLES,DEM,6,2,59,67
Pawnee,590111,U.S. Senate,,JOAN FARR,IND,0,0,9,9
Pawnee,590111,U.S. Senate,,A. D. NESBIT,IND,0,0,1,1
Pawnee,590111,U.S. House,3,FRANK D. LUCAS,REP,4,21,270,295
Pawnee,590111,U.S. House,3,ZOE MIDYETT,DEM,6,1,54,61
Pawnee,590111,FOR COUNTY SHERIFF,,DARRIN VARNELL,REP,3,18,240,261
Pawnee,590111,FOR COUNTY SHERIFF,,MIKE WATERS,DEM,7,4,86,97
Pawnee,590111,FOR COUNTY COURT CLERK,,ILA POTTS,REP,5,20,257,282
Pawnee,590111,FOR COUNTY COURT CLERK,,JANET DALLAS,DEM,5,2,68,75
Pawnee,590111,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,6,6,205,217
Pawnee,590111,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,3,11,90,104
Pawnee,590111,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,6,9,192,207
Pawnee,590111,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,3,10,104,117
Pawnee,590111,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,6,7,191,204
Pawnee,590111,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,3,11,104,118
Pawnee,590111,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,7,8,200,215
Pawnee,590111,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,2,11,94,107
Pawnee,590111,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,7,8,188,203
Pawnee,590111,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,2,10,106,118
Pawnee,590111,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,6,7,185,198
Pawnee,590111,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,3,10,108,121
Pawnee,590111,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,6,6,186,198
Pawnee,590111,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,3,11,106,120
Pawnee,590111,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,5,7,180,192
Pawnee,590111,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,4,10,112,126
Pawnee,590111,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,7,6,77,90
Pawnee,590111,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,3,16,243,262
Pawnee,590111,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,4,6,121,131
Pawnee,590111,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,6,16,193,215
Pawnee,590112,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,12,0,199,211
Pawnee,590112,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,0,0,4,4
Pawnee,590112,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,0,2,30,32
Pawnee,590112,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,2,2
Pawnee,590112,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,1,1
Pawnee,590112,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Pawnee,590112,Corporation Commissioner,,TODD HIETT,REP,12,0,197,209
Pawnee,590112,Corporation Commissioner,,TODD HAGOPIAN,LIB,0,1,27,28
Pawnee,590112,U.S. Senate,,JIM INHOFE,REP,10,0,184,194
Pawnee,590112,U.S. Senate,,ROBERT MURPHY,LIB,0,0,3,3
Pawnee,590112,U.S. Senate,,ABBY BROYLES,DEM,1,2,42,45
Pawnee,590112,U.S. Senate,,JOAN FARR,IND,1,0,3,4
Pawnee,590112,U.S. Senate,,A. D. NESBIT,IND,0,0,3,3
Pawnee,590112,U.S. House,3,FRANK D. LUCAS,REP,11,0,196,207
Pawnee,590112,U.S. House,3,ZOE MIDYETT,DEM,1,2,33,36
Pawnee,590112,FOR COUNTY SHERIFF,,DARRIN VARNELL,REP,5,0,164,169
Pawnee,590112,FOR COUNTY SHERIFF,,MIKE WATERS,DEM,7,1,72,80
Pawnee,590112,FOR COUNTY COURT CLERK,,ILA POTTS,REP,5,0,165,170
Pawnee,590112,FOR COUNTY COURT CLERK,,JANET DALLAS,DEM,7,2,67,76
Pawnee,590112,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,8,2,153,163
Pawnee,590112,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,3,0,55,58
Pawnee,590112,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,8,2,116,126
Pawnee,590112,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,3,0,93,96
Pawnee,590112,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,8,1,150,159
Pawnee,590112,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,3,0,55,58
Pawnee,590112,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,9,1,147,157
Pawnee,590112,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,2,0,63,65
Pawnee,590112,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,9,1,146,156
Pawnee,590112,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,2,0,63,65
Pawnee,590112,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,8,1,118,127
Pawnee,590112,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,3,0,90,93
Pawnee,590112,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,9,1,117,127
Pawnee,590112,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,2,0,89,91
Pawnee,590112,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,8,1,119,128
Pawnee,590112,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,3,0,87,90
Pawnee,590112,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,6,1,44,51
Pawnee,590112,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,6,1,185,192
Pawnee,590112,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,8,1,108,117
Pawnee,590112,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,4,1,118,123
Pawnee,590118,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,43,57,653,753
Pawnee,590118,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,1,1,13,15
Pawnee,590118,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,41,13,92,146
Pawnee,590118,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,2,2
Pawnee,590118,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,1,1
Pawnee,590118,President,,BROCK PIERCE | KARLA BALLARD,IND,0,0,0,0
Pawnee,590118,Corporation Commissioner,,TODD HIETT,REP,55,59,646,760
Pawnee,590118,Corporation Commissioner,,TODD HAGOPIAN,LIB,21,7,79,107
Pawnee,590118,U.S. Senate,,JIM INHOFE,REP,37,55,622,714
Pawnee,590118,U.S. Senate,,ROBERT MURPHY,LIB,8,1,12,21
Pawnee,590118,U.S. Senate,,ABBY BROYLES,DEM,37,13,106,156
Pawnee,590118,U.S. Senate,,JOAN FARR,IND,2,0,13,15
Pawnee,590118,U.S. Senate,,A. D. NESBIT,IND,0,2,3,5
Pawnee,590118,U.S. House,3,FRANK D. LUCAS,REP,49,61,652,762
Pawnee,590118,U.S. House,3,ZOE MIDYETT,DEM,33,10,103,146
Pawnee,590118,FOR COUNTY SHERIFF,,DARRIN VARNELL,REP,42,44,571,657
Pawnee,590118,FOR COUNTY SHERIFF,,MIKE WATERS,DEM,41,27,186,254
Pawnee,590118,FOR COUNTY COURT CLERK,,ILA POTTS,REP,40,59,624,723
Pawnee,590118,FOR COUNTY COURT CLERK,,JANET DALLAS,DEM,43,11,133,187
Pawnee,590118,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,50,49,523,622
Pawnee,590118,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,23,17,176,216
Pawnee,590118,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,56,51,517,624
Pawnee,590118,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,20,17,192,229
Pawnee,590118,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,44,47,495,586
Pawnee,590118,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,29,19,198,246
Pawnee,590118,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,42,51,512,605
Pawnee,590118,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,32,15,184,231
Pawnee,590118,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,47,49,508,604
Pawnee,590118,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,28,17,189,234
Pawnee,590118,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,55,46,489,590
Pawnee,590118,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,18,20,209,247
Pawnee,590118,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,57,45,487,589
Pawnee,590118,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,17,21,210,248
Pawnee,590118,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,52,47,492,591
Pawnee,590118,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,22,19,205,246
Pawnee,590118,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,36,10,153,199
Pawnee,590118,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,45,61,600,706
Pawnee,590118,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,36,26,279,341
Pawnee,590118,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,44,45,463,552
Pawnee,590202,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,47,261,531,839
Pawnee,590202,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,2,4,23,29
Pawnee,590202,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,83,88,215,386
Pawnee,590202,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,2,2
