county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Glascock,Mill,Secretary of State,,Republican,Brad Raffensperger,187,215,18,0
Glascock,Mitchell,Secretary of State,,Republican,Brad Raffensperger,170,105,11,0
Glascock,Edgehill,Secretary of State,,Democrat,Bee Nguyen,2,3,2,0
Glascock,Gibson,Secretary of State,,Democrat,Bee Nguyen,12,17,5,0
Glascock,Mill,Secretary of State,,Democrat,Bee Nguyen,7,16,1,0
Glascock,Mitchell,Secretary of State,,Democrat,Bee Nguyen,17,4,2,0
Glascock,Edgehill,Secretary of State,,Libertarian,Ted Metz,1,1,0,0
Glascock,Gibson,Secretary of State,,Libertarian,Ted Metz,5,9,0,0
Glascock,Mill,Secretary of State,,Libertarian,Ted Metz,4,9,0,0
Glascock,Mitchell,Secretary of State,,Libertarian,Ted Metz,7,6,0,0
Glascock,Edgehill,Attorney General,,Republican,Chris Carr,61,26,2,0
Glascock,Gibson,Attorney General,,Republican,Chris Carr,119,214,16,0
Glascock,Mill,Attorney General,,Republican,Chris Carr,191,223,18,0
Glascock,Mitchell,Attorney General,,Republican,Chris Carr,175,111,11,0
Glascock,Edgehill,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",2,7,1,0
Glascock,Gibson,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",16,20,4,0
Glascock,Mill,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",9,21,1,0
Glascock,Mitchell,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",23,5,2,0
Glascock,Edgehill,Attorney General,,Libertarian,Martin Cowen,1,0,1,0
Glascock,Gibson,Attorney General,,Libertarian,Martin Cowen,1,2,0,0
Glascock,Mill,Attorney General,,Libertarian,Martin Cowen,0,2,0,0
Glascock,Mitchell,Attorney General,,Libertarian,Martin Cowen,1,1,0,0
Glascock,Edgehill,Commissioner of Agriculture,,Republican,Tyler Harper,60,27,2,0
Glascock,Gibson,Commissioner of Agriculture,,Republican,Tyler Harper,121,219,16,0
Glascock,Mill,Commissioner of Agriculture,,Republican,Tyler Harper,193,226,18,0
Glascock,Mitchell,Commissioner of Agriculture,,Republican,Tyler Harper,168,111,11,0
Glascock,Edgehill,Commissioner of Agriculture,,Democrat,Nakita Hemingway,4,5,1,0
Glascock,Gibson,Commissioner of Agriculture,,Democrat,Nakita Hemingway,14,18,4,0
Glascock,Mill,Commissioner of Agriculture,,Democrat,Nakita Hemingway,6,18,1,0
Glascock,Mitchell,Commissioner of Agriculture,,Democrat,Nakita Hemingway,29,5,2,0
Glascock,Edgehill,Commissioner of Agriculture,,Libertarian,David Raudabaugh,0,1,1,0
Glascock,Gibson,Commissioner of Agriculture,,Libertarian,David Raudabaugh,1,3,0,0
Glascock,Mill,Commissioner of Agriculture,,Libertarian,David Raudabaugh,0,2,0,0
Glascock,Mitchell,Commissioner of Agriculture,,Libertarian,David Raudabaugh,2,1,0,0
Glascock,Edgehill,Commissioner of Insurance,,Republican,John King,61,28,2,0
Glascock,Gibson,Commissioner of Insurance,,Republican,John King,121,220,15,0
Glascock,Mill,Commissioner of Insurance,,Republican,John King,193,224,18,0
Glascock,Mitchell,Commissioner of Insurance,,Republican,John King,170,113,11,0
Glascock,Edgehill,Commissioner of Insurance,,Democrat,Janice Laws Robinson,3,5,2,0
Glascock,Gibson,Commissioner of Insurance,,Democrat,Janice Laws Robinson,14,16,4,0
Glascock,Mill,Commissioner of Insurance,,Democrat,Janice Laws Robinson,7,20,1,0
Glascock,Mitchell,Commissioner of Insurance,,Democrat,Janice Laws Robinson,22,4,2,0
Glascock,Edgehill,Commissioner of Labor,,Republican,Bruce Thompson,62,27,2,0
Glascock,Gibson,Commissioner of Labor,,Republican,Bruce Thompson,121,220,16,0
Glascock,Mill,Commissioner of Labor,,Republican,Bruce Thompson,194,230,18,0
Glascock,Mitchell,Commissioner of Labor,,Republican,Bruce Thompson,174,113,11,0
Glascock,Edgehill,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",2,4,1,0
Glascock,Gibson,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",13,16,4,0
Glascock,Mill,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",4,17,1,0
Glascock,Mitchell,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",23,3,2,0
Glascock,Edgehill,Commissioner of Labor,,Libertarian,Emily Anderson,0,2,1,0
Glascock,Gibson,Commissioner of Labor,,Libertarian,Emily Anderson,1,3,0,0
Glascock,Mill,Commissioner of Labor,,Libertarian,Emily Anderson,1,1,0,0
Glascock,Mitchell,Commissioner of Labor,,Libertarian,Emily Anderson,1,0,0,0
Glascock,Edgehill,U.S. House,12,Republican,Rick W. Allen,62,27,2,0
Glascock,Gibson,U.S. House,12,Republican,Rick W. Allen,118,222,15,0
Glascock,Mill,U.S. House,12,Republican,Rick W. Allen,194,234,18,0
Glascock,Mitchell,U.S. House,12,Republican,Rick W. Allen,171,113,11,0
Glascock,Edgehill,U.S. House,12,Democrat,Elizabeth 'Liz' Johnson,2,6,1,0
Glascock,Gibson,U.S. House,12,Democrat,Elizabeth 'Liz' Johnson,18,17,5,0
Glascock,Mill,U.S. House,12,Democrat,Elizabeth 'Liz' Johnson,5,17,1,0
Glascock,Mitchell,U.S. House,12,Democrat,Elizabeth 'Liz' Johnson,25,3,2,0
Glascock,Edgehill,State Senate,23,Republican,Max Burns,62,30,2,0
Glascock,Gibson,State Senate,23,Republican,Max Burns,126,229,16,0
Glascock,Mill,State Senate,23,Republican,Max Burns,197,242,17,0
Glascock,Mitchell,State Senate,23,Republican,Max Burns,187,116,12,0
Glascock,Edgehill,State House,128,Democrat,Mack Jackson,29,14,1,0
Glascock,Gibson,State House,128,Democrat,Mack Jackson,66,113,7,0
Glascock,Mill,State House,128,Democrat,Mack Jackson,110,114,4,0
Glascock,Mitchell,State House,128,Democrat,Mack Jackson,114,51,4,0
Tift,Tifton NE,U.S. Senate,,Republican,Herschel Walker,269,676,30,3
Tift,Brighton,U.S. Senate,,Republican,Herschel Walker,483,791,24,1
Tift,Brookfield,U.S. Senate,,Republican,Herschel Walker,356,351,8,0
Tift,Chula,U.S. Senate,,Republican,Herschel Walker,416,342,14,0
Tift,Docia,U.S. Senate,,Republican,Herschel Walker,311,326,9,0
Tift,Eldorado,U.S. Senate,,Republican,Herschel Walker,365,314,10,1
Tift,Omega,U.S. Senate,,Republican,Herschel Walker,241,85,1,0
Tift,TY TY,U.S. Senate,,Republican,Herschel Walker,277,244,12,0
Tift,Tifton NW,U.S. Senate,,Republican,Herschel Walker,415,907,36,0
Tift,Tifton South,U.S. Senate,,Republican,Herschel Walker,77,227,9,0
Tift,Mott-Litman Gym,U.S. Senate,,Republican,Herschel Walker,54,136,5,0
Tift,Tifton Lodge,U.S. Senate,,Republican,Herschel Walker,337,730,28,0
Tift,Tifton NE,U.S. Senate,,Democrat,Raphael Warnock,155,298,48,0
Tift,Brighton,U.S. Senate,,Democrat,Raphael Warnock,62,157,27,0
Tift,Brookfield,U.S. Senate,,Democrat,Raphael Warnock,43,59,5,0
Tift,Chula,U.S. Senate,,Democrat,Raphael Warnock,40,69,7,0
Tift,Docia,U.S. Senate,,Democrat,Raphael Warnock,26,47,2,0
Tift,Eldorado,U.S. Senate,,Democrat,Raphael Warnock,36,32,4,0
Tift,Omega,U.S. Senate,,Democrat,Raphael Warnock,54,26,2,0
Tift,TY TY,U.S. Senate,,Democrat,Raphael Warnock,78,71,4,0
Tift,Tifton NW,U.S. Senate,,Democrat,Raphael Warnock,160,340,39,1
Tift,Tifton South,U.S. Senate,,Democrat,Raphael Warnock,189,331,66,1
Tift,Mott-Litman Gym,U.S. Senate,,Democrat,Raphael Warnock,277,515,72,0
Tift,Tifton Lodge,U.S. Senate,,Democrat,Raphael Warnock,152,329,54,0
Tift,Tifton NE,U.S. Senate,,Libertarian,Chase Oliver,9,12,1,0
Tift,Brighton,U.S. Senate,,Libertarian,Chase Oliver,3,10,0,0
Tift,Brookfield,U.S. Senate,,Libertarian,Chase Oliver,7,4,0,0
Tift,Chula,U.S. Senate,,Libertarian,Chase Oliver,6,4,0,0
Tift,Docia,U.S. Senate,,Libertarian,Chase Oliver,8,2,1,0
Tift,Eldorado,U.S. Senate,,Libertarian,Chase Oliver,7,2,0,0
Tift,Omega,U.S. Senate,,Libertarian,Chase Oliver,7,0,1,0
Tift,TY TY,U.S. Senate,,Libertarian,Chase Oliver,5,2,0,0
Tift,Tifton NW,U.S. Senate,,Libertarian,Chase Oliver,16,18,2,0
Tift,Tifton South,U.S. Senate,,Libertarian,Chase Oliver,5,2,0,0
Tift,Mott-Litman Gym,U.S. Senate,,Libertarian,Chase Oliver,4,3,1,0
Tift,Tifton Lodge,U.S. Senate,,Libertarian,Chase Oliver,15,19,0,0
Tift,Tifton NE,Governor,,Republican,Brian Kemp,291,720,35,3
Tift,Brighton,Governor,,Republican,Brian Kemp,492,821,30,1
Tift,Brookfield,Governor,,Republican,Brian Kemp,373,369,10,0
Tift,Chula,Governor,,Republican,Brian Kemp,437,356,15,0
Tift,Docia,Governor,,Republican,Brian Kemp,325,344,11,0
Tift,Eldorado,Governor,,Republican,Brian Kemp,377,325,9,1
Tift,Omega,Governor,,Republican,Brian Kemp,254,89,1,0
Tift,TY TY,Governor,,Republican,Brian Kemp,290,258,12,0
Tift,Tifton NW,Governor,,Republican,Brian Kemp,447,954,42,0
Tift,Tifton South,Governor,,Republican,Brian Kemp,89,231,14,0
Tift,Mott-Litman Gym,Governor,,Republican,Brian Kemp,60,145,7,0
Tift,Tifton Lodge,Governor,,Republican,Brian Kemp,360,782,38,0
Tift,Tifton NE,Governor,,Democrat,Stacey Abrams,140,264,45,0
Tift,Brighton,Governor,,Democrat,Stacey Abrams,49,140,23,0
Tift,Brookfield,Governor,,Democrat,Stacey Abrams,36,49,4,0
Tift,Chula,Governor,,Democrat,Stacey Abrams,29,60,6,0
Tift,Docia,Governor,,Democrat,Stacey Abrams,18,30,1,0
Tift,Eldorado,Governor,,Democrat,Stacey Abrams,30,23,4,0
Tift,Omega,Governor,,Democrat,Stacey Abrams,43,20,2,0
Tift,TY TY,Governor,,Democrat,Stacey Abrams,72,61,4,0
Tift,Tifton NW,Governor,,Democrat,Stacey Abrams,140,307,35,1
Tift,Tifton South,Governor,,Democrat,Stacey Abrams,182,331,62,1
Tift,Mott-Litman Gym,Governor,,Democrat,Stacey Abrams,273,511,71,0
Tift,Tifton Lodge,Governor,,Democrat,Stacey Abrams,133,301,45,0
Tift,Tifton NE,Governor,,Libertarian,Shane Hazel,1,7,0,0
Tift,Brighton,Governor,,Libertarian,Shane Hazel,8,5,0,0
Tift,Brookfield,Governor,,Libertarian,Shane Hazel,1,1,0,0
Tift,Chula,Governor,,Libertarian,Shane Hazel,3,1,0,0
Tift,Docia,Governor,,Libertarian,Shane Hazel,3,0,0,0
Tift,Eldorado,Governor,,Libertarian,Shane Hazel,1,1,1,0
Tift,Omega,Governor,,Libertarian,Shane Hazel,5,2,1,0
Tift,TY TY,Governor,,Libertarian,Shane Hazel,2,0,0,0
Tift,Tifton NW,Governor,,Libertarian,Shane Hazel,5,4,1,0
Tift,Tifton South,Governor,,Libertarian,Shane Hazel,1,3,0,0
Tift,Mott-Litman Gym,Governor,,Libertarian,Shane Hazel,4,2,0,0
Tift,Tifton Lodge,Governor,,Libertarian,Shane Hazel,10,7,0,0
Tift,Tifton NE,Lieutenant Governor,,Republican,Burt Jones,272,697,31,3
Tift,Brighton,Lieutenant Governor,,Republican,Burt Jones,490,804,28,1
Tift,Brookfield,Lieutenant Governor,,Republican,Burt Jones,362,356,10,0
Tift,Chula,Lieutenant Governor,,Republican,Burt Jones,426,349,15,0
Tift,Docia,Lieutenant Governor,,Republican,Burt Jones,321,336,10,0
Tift,Eldorado,Lieutenant Governor,,Republican,Burt Jones,366,317,9,1
Tift,Omega,Lieutenant Governor,,Republican,Burt Jones,243,89,1,0
Tift,TY TY,Lieutenant Governor,,Republican,Burt Jones,286,250,12,0
Tift,Tifton NW,Lieutenant Governor,,Republican,Burt Jones,435,948,41,0
Tift,Tifton South,Lieutenant Governor,,Republican,Burt Jones,86,235,10,0
Tift,Mott-Litman Gym,Lieutenant Governor,,Republican,Burt Jones,59,150,5,0
Tift,Tifton Lodge,Lieutenant Governor,,Republican,Burt Jones,355,759,35,0
Tift,Tifton NE,Lieutenant Governor,,Democrat,Charlie Bailey,145,266,44,0
Tift,Brighton,Lieutenant Governor,,Democrat,Charlie Bailey,47,144,25,0
Tift,Brookfield,Lieutenant Governor,,Democrat,Charlie Bailey,36,55,4,0
Tift,Chula,Lieutenant Governor,,Democrat,Charlie Bailey,31,63,6,0
Tift,Docia,Lieutenant Governor,,Democrat,Charlie Bailey,22,36,1,0
Tift,Eldorado,Lieutenant Governor,,Democrat,Charlie Bailey,38,27,4,0
Tift,Omega,Lieutenant Governor,,Democrat,Charlie Bailey,44,17,3,0
Tift,TY TY,Lieutenant Governor,,Democrat,Charlie Bailey,65,61,4,0
Tift,Tifton NW,Lieutenant Governor,,Democrat,Charlie Bailey,143,295,34,1
Tift,Tifton South,Lieutenant Governor,,Democrat,Charlie Bailey,176,304,64,1
Tift,Mott-Litman Gym,Lieutenant Governor,,Democrat,Charlie Bailey,250,468,72,0
Tift,Tifton Lodge,Lieutenant Governor,,Democrat,Charlie Bailey,127,294,45,0
Tift,Tifton NE,Lieutenant Governor,,Libertarian,Ryan Graham,12,12,1,0
Tift,Brighton,Lieutenant Governor,,Libertarian,Ryan Graham,7,12,0,0
Tift,Brookfield,Lieutenant Governor,,Libertarian,Ryan Graham,5,5,0,0
Tift,Chula,Lieutenant Governor,,Libertarian,Ryan Graham,4,2,0,0
Tift,Docia,Lieutenant Governor,,Libertarian,Ryan Graham,2,1,1,0
Tift,Eldorado,Lieutenant Governor,,Libertarian,Ryan Graham,3,3,1,0
Tift,Omega,Lieutenant Governor,,Libertarian,Ryan Graham,8,2,0,0
Tift,TY TY,Lieutenant Governor,,Libertarian,Ryan Graham,4,3,0,0
Tift,Tifton NW,Lieutenant Governor,,Libertarian,Ryan Graham,11,12,1,0
Tift,Tifton South,Lieutenant Governor,,Libertarian,Ryan Graham,2,7,2,0
Tift,Mott-Litman Gym,Lieutenant Governor,,Libertarian,Ryan Graham,9,7,0,0
Tift,Tifton Lodge,Lieutenant Governor,,Libertarian,Ryan Graham,15,16,2,0
Tift,Tifton NE,Secretary of State,,Republican,Brad Raffensperger,285,711,41,3
Tift,Brighton,Secretary of State,,Republican,Brad Raffensperger,468,796,30,1
Tift,Brookfield,Secretary of State,,Republican,Brad Raffensperger,347,346,10,0
Tift,Chula,Secretary of State,,Republican,Brad Raffensperger,416,342,18,0
Tift,Docia,Secretary of State,,Republican,Brad Raffensperger,316,338,10,0
Tift,Eldorado,Secretary of State,,Republican,Brad Raffensperger,363,309,10,1
Tift,Omega,Secretary of State,,Republican,Brad Raffensperger,242,88,1,0
Tift,TY TY,Secretary of State,,Republican,Brad Raffensperger,288,252,12,0
Tift,Tifton NW,Secretary of State,,Republican,Brad Raffensperger,430,928,44,0
Tift,Tifton South,Secretary of State,,Republican,Brad Raffensperger,93,245,12,0
Tift,Mott-Litman Gym,Secretary of State,,Republican,Brad Raffensperger,70,171,8,0
Tift,Tifton Lodge,Secretary of State,,Republican,Brad Raffensperger,353,760,34,0
Tift,Tifton NE,Secretary of State,,Democrat,Bee Nguyen,134,240,37,0
Tift,Brighton,Secretary of State,,Democrat,Bee Nguyen,56,132,22,0
Tift,Brookfield,Secretary of State,,Democrat,Bee Nguyen,38,50,4,0
Tift,Chula,Secretary of State,,Democrat,Bee Nguyen,30,57,3,0
Tift,Docia,Secretary of State,,Democrat,Bee Nguyen,21,27,2,0
Tift,Eldorado,Secretary of State,,Democrat,Bee Nguyen,37,29,3,0
Tift,Omega,Secretary of State,,Democrat,Bee Nguyen,41,17,3,0
Tift,TY TY,Secretary of State,,Democrat,Bee Nguyen,62,54,4,0
Tift,Tifton NW,Secretary of State,,Democrat,Bee Nguyen,133,283,33,1
Tift,Tifton South,Secretary of State,,Democrat,Bee Nguyen,164,292,62,1
Tift,Mott-Litman Gym,Secretary of State,,Democrat,Bee Nguyen,243,451,69,0
Tift,Tifton Lodge,Secretary of State,,Democrat,Bee Nguyen,125,279,45,0
Tift,Tifton NE,Secretary of State,,Libertarian,Ted Metz,7,28,1,0
Tift,Brighton,Secretary of State,,Libertarian,Ted Metz,16,24,1,0
Tift,Brookfield,Secretary of State,,Libertarian,Ted Metz,19,19,0,0
Tift,Chula,Secretary of State,,Libertarian,Ted Metz,16,10,0,0
Tift,Docia,Secretary of State,,Libertarian,Ted Metz,7,6,0,0
Tift,Eldorado,Secretary of State,,Libertarian,Ted Metz,3,6,1,0
Tift,Omega,Secretary of State,,Libertarian,Ted Metz,10,3,0,0
Tift,TY TY,Secretary of State,,Libertarian,Ted Metz,7,9,0,0
Tift,Tifton NW,Secretary of State,,Libertarian,Ted Metz,24,38,1,0
Tift,Tifton South,Secretary of State,,Libertarian,Ted Metz,4,10,2,0
Tift,Mott-Litman Gym,Secretary of State,,Libertarian,Ted Metz,9,6,0,0
Tift,Tifton Lodge,Secretary of State,,Libertarian,Ted Metz,23,30,0,0
Tift,Tifton NE,Attorney General,,Republican,Chris Carr,282,705,34,3
Tift,Brighton,Attorney General,,Republican,Chris Carr,484,803,28,1
Tift,Brookfield,Attorney General,,Republican,Chris Carr,365,359,10,0
Tift,Chula,Attorney General,,Republican,Chris Carr,428,352,15,0
Tift,Docia,Attorney General,,Republican,Chris Carr,313,335,10,0
Tift,Eldorado,Attorney General,,Republican,Chris Carr,368,320,9,1
Tift,Omega,Attorney General,,Republican,Chris Carr,241,88,1,0
Tift,TY TY,Attorney General,,Republican,Chris Carr,285,252,12,0
Tift,Tifton NW,Attorney General,,Republican,Chris Carr,432,938,43,0
Tift,Tifton South,Attorney General,,Republican,Chris Carr,87,232,11,0
Tift,Mott-Litman Gym,Attorney General,,Republican,Chris Carr,62,143,5,0
Tift,Tifton Lodge,Attorney General,,Republican,Chris Carr,359,752,33,0
Tift,Tifton NE,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",144,270,45,0
Tift,Brighton,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",52,148,25,0
Tift,Brookfield,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",39,50,4,0
Tift,Chula,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",31,59,6,0
Tift,Docia,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",30,40,2,0
Tift,Eldorado,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",39,25,4,0
Tift,Omega,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",45,19,3,0
Tift,TY TY,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",71,63,4,0
Tift,Tifton NW,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",146,310,34,1
Tift,Tifton South,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",168,311,64,1
Tift,Mott-Litman Gym,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",260,491,72,0
Tift,Tifton Lodge,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",134,316,49,0
Tift,Tifton NE,Attorney General,,Libertarian,Martin Cowen,4,9,0,0
Tift,Brighton,Attorney General,,Libertarian,Martin Cowen,9,8,0,0
Tift,Brookfield,Attorney General,,Libertarian,Martin Cowen,1,5,0,0
Tift,Chula,Attorney General,,Libertarian,Martin Cowen,4,2,0,0
Tift,Docia,Attorney General,,Libertarian,Martin Cowen,3,0,0,0
Tift,Eldorado,Attorney General,,Libertarian,Martin Cowen,0,0,1,0
Tift,Omega,Attorney General,,Libertarian,Martin Cowen,9,1,0,0
Tift,TY TY,Attorney General,,Libertarian,Martin Cowen,5,2,0,0
Tift,Tifton NW,Attorney General,,Libertarian,Martin Cowen,10,11,1,0
Tift,Tifton South,Attorney General,,Libertarian,Martin Cowen,4,5,1,0
Tift,Mott-Litman Gym,Attorney General,,Libertarian,Martin Cowen,7,3,0,0
Tift,Tifton Lodge,Attorney General,,Libertarian,Martin Cowen,7,9,0,0
Tift,Tifton NE,Commissioner of Agriculture,,Republican,Tyler Harper,292,736,36,3
Tift,Brighton,Commissioner of Agriculture,,Republican,Tyler Harper,493,821,31,1
Tift,Brookfield,Commissioner of Agriculture,,Republican,Tyler Harper,373,365,10,0
Tift,Chula,Commissioner of Agriculture,,Republican,Tyler Harper,434,351,16,0
Tift,Docia,Commissioner of Agriculture,,Republican,Tyler Harper,325,340,10,0
Tift,Eldorado,Commissioner of Agriculture,,Republican,Tyler Harper,376,320,9,1
Tift,Omega,Commissioner of Agriculture,,Republican,Tyler Harper,252,87,1,0
Tift,TY TY,Commissioner of Agriculture,,Republican,Tyler Harper,290,255,12,0
Tift,Tifton NW,Commissioner of Agriculture,,Republican,Tyler Harper,440,960,43,0
Tift,Tifton South,Commissioner of Agriculture,,Republican,Tyler Harper,88,237,15,0
Tift,Mott-Litman Gym,Commissioner of Agriculture,,Republican,Tyler Harper,64,151,6,0
Tift,Tifton Lodge,Commissioner of Agriculture,,Republican,Tyler Harper,364,779,34,0
Tift,Tifton NE,Commissioner of Agriculture,,Democrat,Nakita Hemingway,131,237,41,0
Tift,Brighton,Commissioner of Agriculture,,Democrat,Nakita Hemingway,43,131,22,0
Tift,Brookfield,Commissioner of Agriculture,,Democrat,Nakita Hemingway,31,46,4,0
Tift,Chula,Commissioner of Agriculture,,Democrat,Nakita Hemingway,23,55,5,0
Tift,Docia,Commissioner of Agriculture,,Democrat,Nakita Hemingway,18,33,1,0
Tift,Eldorado,Commissioner of Agriculture,,Democrat,Nakita Hemingway,28,25,4,0
Tift,Omega,Commissioner of Agriculture,,Democrat,Nakita Hemingway,37,18,2,0
Tift,TY TY,Commissioner of Agriculture,,Democrat,Nakita Hemingway,64,58,3,0
Tift,Tifton NW,Commissioner of Agriculture,,Democrat,Nakita Hemingway,134,282,32,1
Tift,Tifton South,Commissioner of Agriculture,,Democrat,Nakita Hemingway,172,307,61,1
Tift,Mott-Litman Gym,Commissioner of Agriculture,,Democrat,Nakita Hemingway,250,471,71,0
Tift,Tifton Lodge,Commissioner of Agriculture,,Democrat,Nakita Hemingway,127,285,45,0
Tift,Tifton NE,Commissioner of Agriculture,,Libertarian,David Raudabaugh,6,7,1,0
Tift,Brighton,Commissioner of Agriculture,,Libertarian,David Raudabaugh,10,5,0,0
Tift,Brookfield,Commissioner of Agriculture,,Libertarian,David Raudabaugh,2,5,0,0
Tift,Chula,Commissioner of Agriculture,,Libertarian,David Raudabaugh,4,5,0,0
Tift,Docia,Commissioner of Agriculture,,Libertarian,David Raudabaugh,3,2,1,0
Tift,Eldorado,Commissioner of Agriculture,,Libertarian,David Raudabaugh,4,2,1,0
Tift,Omega,Commissioner of Agriculture,,Libertarian,David Raudabaugh,9,3,1,0
Tift,TY TY,Commissioner of Agriculture,,Libertarian,David Raudabaugh,6,2,0,0
Tift,Tifton NW,Commissioner of Agriculture,,Libertarian,David Raudabaugh,15,13,1,0
Tift,Tifton South,Commissioner of Agriculture,,Libertarian,David Raudabaugh,3,9,0,0
Tift,Mott-Litman Gym,Commissioner of Agriculture,,Libertarian,David Raudabaugh,11,12,0,0
Tift,Tifton Lodge,Commissioner of Agriculture,,Libertarian,David Raudabaugh,10,12,3,0
Tift,Tifton NE,Commissioner of Insurance,,Republican,John King,291,715,35,3
Tift,Brighton,Commissioner of Insurance,,Republican,John King,490,817,27,1
Tift,Brookfield,Commissioner of Insurance,,Republican,John King,374,362,10,0
Tift,Chula,Commissioner of Insurance,,Republican,John King,431,357,15,0
Tift,Docia,Commissioner of Insurance,,Republican,John King,322,340,10,0
Tift,Eldorado,Commissioner of Insurance,,Republican,John King,368,323,10,1
Tift,Omega,Commissioner of Insurance,,Republican,John King,250,89,1,0
Tift,TY TY,Commissioner of Insurance,,Republican,John King,289,252,12,0
Tift,Tifton NW,Commissioner of Insurance,,Republican,John King,439,952,42,0
Tift,Tifton South,Commissioner of Insurance,,Republican,John King,89,232,13,0
Tift,Mott-Litman Gym,Commissioner of Insurance,,Republican,John King,66,140,5,0
