county,precinct,office,district,candidate,party,votes
Berkeley,PRECINCT 108,GOVERNOR,,JIM JUSTICE,REP,24
Berkeley,PRECINCT 110,GOVERNOR,,JIM JUSTICE,REP,79
Berkeley,PRECINCT 111,GOVERNOR,,JIM JUSTICE,REP,108
Berkeley,PRECINCT 112,GOVERNOR,,JIM JUSTICE,REP,62
Berkeley,PRECINCT 113,GOVERNOR,,JIM JUSTICE,REP,72
Berkeley,PRECINCT 114,GOVERNOR,,JIM JUSTICE,REP,45
Berkeley,PRECINCT 115,GOVERNOR,,JIM JUSTICE,REP,45
Berkeley,PRECINCT 1,GOVERNOR,,WOODY THRASHER,REP,10
Berkeley,PRECINCT 2,GOVERNOR,,WOODY THRASHER,REP,29
Berkeley,PRECINCT 5,GOVERNOR,,WOODY THRASHER,REP,8
Berkeley,PRECINCT 6,GOVERNOR,,WOODY THRASHER,REP,1
Berkeley,PRECINCT 7,GOVERNOR,,WOODY THRASHER,REP,9
Berkeley,PRECINCT 8,GOVERNOR,,WOODY THRASHER,REP,17
Berkeley,PRECINCT 9,GOVERNOR,,WOODY THRASHER,REP,21
Berkeley,PRECINCT 10,GOVERNOR,,WOODY THRASHER,REP,17
Berkeley,PRECINCT 11,GOVERNOR,,WOODY THRASHER,REP,37
Berkeley,PRECINCT 12,GOVERNOR,,WOODY THRASHER,REP,40
Berkeley,PRECINCT 13,GOVERNOR,,WOODY THRASHER,REP,53
Berkeley,PRECINCT 14,GOVERNOR,,WOODY THRASHER,REP,9
Berkeley,PRECINCT 15,GOVERNOR,,WOODY THRASHER,REP,5
Berkeley,PRECINCT 16,GOVERNOR,,WOODY THRASHER,REP,31
Berkeley,PRECINCT 17,GOVERNOR,,WOODY THRASHER,REP,18
Berkeley,PRECINCT 18,GOVERNOR,,WOODY THRASHER,REP,25
Berkeley,PRECINCT 18A,GOVERNOR,,WOODY THRASHER,REP,45
Berkeley,PRECINCT 19,GOVERNOR,,WOODY THRASHER,REP,13
Berkeley,PRECINCT 20,GOVERNOR,,WOODY THRASHER,REP,23
Berkeley,PRECINCT 21,GOVERNOR,,WOODY THRASHER,REP,55
Berkeley,PRECINCT 22,GOVERNOR,,WOODY THRASHER,REP,26
Berkeley,PRECINCT 22A,GOVERNOR,,WOODY THRASHER,REP,27
Berkeley,PRECINCT 23,GOVERNOR,,WOODY THRASHER,REP,36
Berkeley,PRECINCT 24,GOVERNOR,,WOODY THRASHER,REP,7
Berkeley,PRECINCT 25,GOVERNOR,,WOODY THRASHER,REP,18
Berkeley,PRECINCT 26,GOVERNOR,,WOODY THRASHER,REP,18
Berkeley,PRECINCT 27,GOVERNOR,,WOODY THRASHER,REP,30
Berkeley,PRECINCT 28,GOVERNOR,,WOODY THRASHER,REP,40
Berkeley,PRECINCT 29,GOVERNOR,,WOODY THRASHER,REP,50
Berkeley,PRECINCT 30,GOVERNOR,,WOODY THRASHER,REP,18
Berkeley,PRECINCT 32,GOVERNOR,,WOODY THRASHER,REP,6
Berkeley,PRECINCT 34,GOVERNOR,,WOODY THRASHER,REP,29
Berkeley,PRECINCT 35,GOVERNOR,,WOODY THRASHER,REP,24
Berkeley,PRECINCT 36,GOVERNOR,,WOODY THRASHER,REP,37
Berkeley,PRECINCT 38,GOVERNOR,,WOODY THRASHER,REP,33
Berkeley,PRECINCT 39,GOVERNOR,,WOODY THRASHER,REP,45
Berkeley,PRECINCT 40,GOVERNOR,,WOODY THRASHER,REP,15
Berkeley,PRECINCT 41,GOVERNOR,,WOODY THRASHER,REP,55
Berkeley,PRECINCT 42,GOVERNOR,,WOODY THRASHER,REP,21
Berkeley,PRECINCT 43,GOVERNOR,,WOODY THRASHER,REP,24
Berkeley,PRECINCT 43A,GOVERNOR,,WOODY THRASHER,REP,22
Berkeley,PRECINCT 44,GOVERNOR,,WOODY THRASHER,REP,20
Berkeley,PRECINCT 45,GOVERNOR,,WOODY THRASHER,REP,19
Berkeley,PRECINCT 46,GOVERNOR,,WOODY THRASHER,REP,22
Berkeley,PRECINCT 46A,GOVERNOR,,WOODY THRASHER,REP,40
Berkeley,PRECINCT 47,GOVERNOR,,WOODY THRASHER,REP,34
Berkeley,PRECINCT 48,GOVERNOR,,WOODY THRASHER,REP,42
Berkeley,PRECINCT 49,GOVERNOR,,WOODY THRASHER,REP,12
Berkeley,PRECINCT 50,GOVERNOR,,WOODY THRASHER,REP,39
Berkeley,PRECINCT 51,GOVERNOR,,WOODY THRASHER,REP,15
Berkeley,PRECINCT 51A,GOVERNOR,,WOODY THRASHER,REP,21
Berkeley,PRECINCT 52,GOVERNOR,,WOODY THRASHER,REP,28
Berkeley,PRECINCT 53,GOVERNOR,,WOODY THRASHER,REP,16
Berkeley,PRECINCT 54,GOVERNOR,,WOODY THRASHER,REP,13
Berkeley,PRECINCT 55,GOVERNOR,,WOODY THRASHER,REP,55
Berkeley,PRECINCT 56,GOVERNOR,,WOODY THRASHER,REP,2
Berkeley,PRECINCT 105,GOVERNOR,,WOODY THRASHER,REP,24
Berkeley,PRECINCT 106,GOVERNOR,,WOODY THRASHER,REP,15
Berkeley,PRECINCT 107,GOVERNOR,,WOODY THRASHER,REP,32
Berkeley,PRECINCT 108,GOVERNOR,,WOODY THRASHER,REP,5
Berkeley,PRECINCT 110,GOVERNOR,,WOODY THRASHER,REP,17
Berkeley,PRECINCT 111,GOVERNOR,,WOODY THRASHER,REP,28
Berkeley,PRECINCT 112,GOVERNOR,,WOODY THRASHER,REP,18
Berkeley,PRECINCT 113,GOVERNOR,,WOODY THRASHER,REP,19
Berkeley,PRECINCT 114,GOVERNOR,,WOODY THRASHER,REP,18
Berkeley,PRECINCT 115,GOVERNOR,,WOODY THRASHER,REP,17
Berkeley,PRECINCT 1,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,6
Berkeley,PRECINCT 2,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,10
Berkeley,PRECINCT 5,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,4
Berkeley,PRECINCT 6,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,4
Berkeley,PRECINCT 7,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,7
Berkeley,PRECINCT 8,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,4
Berkeley,PRECINCT 9,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,12
Berkeley,PRECINCT 10,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,1
Berkeley,PRECINCT 11,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,12
Berkeley,PRECINCT 12,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,10
Berkeley,PRECINCT 13,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,2
Berkeley,PRECINCT 14,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,10
Berkeley,PRECINCT 15,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,1
Berkeley,PRECINCT 16,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,13
Berkeley,PRECINCT 17,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,5
Berkeley,PRECINCT 18,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,4
Berkeley,PRECINCT 18A,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,11
Berkeley,PRECINCT 19,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,7
Berkeley,PRECINCT 20,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,7
Berkeley,PRECINCT 21,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,15
Berkeley,PRECINCT 22,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,5
Berkeley,PRECINCT 22A,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,6
Berkeley,PRECINCT 23,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,17
Berkeley,PRECINCT 24,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,8
Berkeley,PRECINCT 25,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,4
Berkeley,PRECINCT 26,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,9
Berkeley,PRECINCT 27,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,3
Berkeley,PRECINCT 28,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,5
Berkeley,PRECINCT 29,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,13
Berkeley,PRECINCT 30,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,11
Berkeley,PRECINCT 32,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,4
Berkeley,PRECINCT 34,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,18
Berkeley,PRECINCT 35,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,9
Berkeley,PRECINCT 36,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,14
Berkeley,PRECINCT 38,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,3
Berkeley,PRECINCT 39,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,22
Berkeley,PRECINCT 40,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,5
Berkeley,PRECINCT 41,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,12
Berkeley,PRECINCT 42,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,2
Berkeley,PRECINCT 43,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,6
Berkeley,PRECINCT 43A,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,11
Berkeley,PRECINCT 44,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,5
Berkeley,PRECINCT 45,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,5
Berkeley,PRECINCT 46,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,5
Berkeley,PRECINCT 46A,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,5
Berkeley,PRECINCT 47,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,7
Berkeley,PRECINCT 48,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,17
Berkeley,PRECINCT 49,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,0
Berkeley,PRECINCT 50,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,27
Berkeley,PRECINCT 51,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,16
Berkeley,PRECINCT 51A,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,9
Berkeley,PRECINCT 52,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,12
Berkeley,PRECINCT 53,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,13
Berkeley,PRECINCT 54,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,13
Berkeley,PRECINCT 55,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,16
Berkeley,PRECINCT 56,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,3
Berkeley,PRECINCT 105,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,11
Berkeley,PRECINCT 106,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,6
Berkeley,PRECINCT 107,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,14
Berkeley,PRECINCT 108,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,1
Berkeley,PRECINCT 110,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,17
Berkeley,PRECINCT 111,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,10
Berkeley,PRECINCT 112,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,10
Berkeley,PRECINCT 113,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,7
Berkeley,PRECINCT 114,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,3
Berkeley,PRECINCT 115,GOVERNOR,,SHELBY JEAN FITZHUGH,REP,7
Berkeley,PRECINCT 1,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 2,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 5,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 6,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 7,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 8,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 9,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 10,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Berkeley,PRECINCT 11,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 12,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 13,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 14,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 15,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 16,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 17,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 18,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 18A,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 19,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 20,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 21,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,3
Berkeley,PRECINCT 22,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 22A,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 23,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Berkeley,PRECINCT 24,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 25,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 26,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 27,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Berkeley,PRECINCT 28,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 29,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 30,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,6
Berkeley,PRECINCT 32,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 34,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Berkeley,PRECINCT 35,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,5
Berkeley,PRECINCT 36,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 38,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,5
Berkeley,PRECINCT 39,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 40,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 41,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 42,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 43,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 43A,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 44,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 45,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 46,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,7
Berkeley,PRECINCT 46A,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 47,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 48,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,6
Berkeley,PRECINCT 49,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 50,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 51,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,6
Berkeley,PRECINCT 51A,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 52,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,3
Berkeley,PRECINCT 53,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,7
Berkeley,PRECINCT 54,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,3
Berkeley,PRECINCT 55,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 56,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 105,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 106,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 107,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 108,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Berkeley,PRECINCT 110,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 111,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,1
Berkeley,PRECINCT 112,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,4
Berkeley,PRECINCT 113,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,2
Berkeley,PRECINCT 114,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 115,GOVERNOR,,CHARLES R. SHEEDY SR.,REP,0
Berkeley,PRECINCT 1,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 2,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 5,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 6,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 7,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 8,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 9,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 10,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 11,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 12,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 13,GOVERNOR,,BROOKE LUNSFORD,REP,4
Berkeley,PRECINCT 14,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 15,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 16,GOVERNOR,,BROOKE LUNSFORD,REP,4
Berkeley,PRECINCT 17,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 18,GOVERNOR,,BROOKE LUNSFORD,REP,3
Berkeley,PRECINCT 18A,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 19,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 20,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 21,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 22,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 22A,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 23,GOVERNOR,,BROOKE LUNSFORD,REP,4
Berkeley,PRECINCT 24,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 25,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 26,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 27,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 28,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 29,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 30,GOVERNOR,,BROOKE LUNSFORD,REP,5
Berkeley,PRECINCT 32,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 34,GOVERNOR,,BROOKE LUNSFORD,REP,4
Berkeley,PRECINCT 35,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 36,GOVERNOR,,BROOKE LUNSFORD,REP,3
Berkeley,PRECINCT 38,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 39,GOVERNOR,,BROOKE LUNSFORD,REP,4
Berkeley,PRECINCT 40,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 41,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 42,GOVERNOR,,BROOKE LUNSFORD,REP,4
Berkeley,PRECINCT 43,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 43A,GOVERNOR,,BROOKE LUNSFORD,REP,5
Berkeley,PRECINCT 44,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 45,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 46,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 46A,GOVERNOR,,BROOKE LUNSFORD,REP,3
Berkeley,PRECINCT 47,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 48,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 49,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 50,GOVERNOR,,BROOKE LUNSFORD,REP,4
Berkeley,PRECINCT 51,GOVERNOR,,BROOKE LUNSFORD,REP,3
Berkeley,PRECINCT 51A,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 52,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 53,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 54,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 55,GOVERNOR,,BROOKE LUNSFORD,REP,4
Berkeley,PRECINCT 56,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 105,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 106,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 107,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 108,GOVERNOR,,BROOKE LUNSFORD,REP,0
Berkeley,PRECINCT 110,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 111,GOVERNOR,,BROOKE LUNSFORD,REP,2
Berkeley,PRECINCT 112,GOVERNOR,,BROOKE LUNSFORD,REP,5
Berkeley,PRECINCT 113,GOVERNOR,,BROOKE LUNSFORD,REP,3
Berkeley,PRECINCT 114,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 115,GOVERNOR,,BROOKE LUNSFORD,REP,1
Berkeley,PRECINCT 1,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 2,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 5,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 6,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 7,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 8,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 9,GOVERNOR,,DOUG SIX,REP,2
Berkeley,PRECINCT 10,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 11,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 12,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 13,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 14,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 15,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 16,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 17,GOVERNOR,,DOUG SIX,REP,2
Berkeley,PRECINCT 18,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 18A,GOVERNOR,,DOUG SIX,REP,4
Berkeley,PRECINCT 19,GOVERNOR,,DOUG SIX,REP,3
Berkeley,PRECINCT 20,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 21,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 22,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 22A,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 23,GOVERNOR,,DOUG SIX,REP,2
Berkeley,PRECINCT 24,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 25,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 26,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 27,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 28,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 29,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 30,GOVERNOR,,DOUG SIX,REP,2
Berkeley,PRECINCT 32,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 34,GOVERNOR,,DOUG SIX,REP,7
Berkeley,PRECINCT 35,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 36,GOVERNOR,,DOUG SIX,REP,3
Berkeley,PRECINCT 38,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 39,GOVERNOR,,DOUG SIX,REP,3
Berkeley,PRECINCT 40,GOVERNOR,,DOUG SIX,REP,4
Berkeley,PRECINCT 41,GOVERNOR,,DOUG SIX,REP,2
Berkeley,PRECINCT 42,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 43,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 43A,GOVERNOR,,DOUG SIX,REP,2
Berkeley,PRECINCT 44,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 45,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 46,GOVERNOR,,DOUG SIX,REP,3
Berkeley,PRECINCT 46A,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 47,GOVERNOR,,DOUG SIX,REP,4
Berkeley,PRECINCT 48,GOVERNOR,,DOUG SIX,REP,2
Berkeley,PRECINCT 49,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 50,GOVERNOR,,DOUG SIX,REP,4
Berkeley,PRECINCT 51,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 51A,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 52,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 53,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 54,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 55,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 56,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 105,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 106,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 107,GOVERNOR,,DOUG SIX,REP,1
Berkeley,PRECINCT 108,GOVERNOR,,DOUG SIX,REP,0
Berkeley,PRECINCT 110,GOVERNOR,,DOUG SIX,REP,0
