county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Webster,not available,President,,Republican,David Stuckenberg,0,0,0,0
Webster,not available,President,,Republican,Donald J. Trump,82,125,3,0
Webster,not available,President,,Republican,Doug Burgum,0,0,0,0
Webster,not available,President,,Republican,Nikki Haley,2,5,0,0
Webster,not available,President,,Republican,Perry Johnson,0,0,0,0
Webster,not available,President,,Republican,Ron DeSantis,1,1,0,0
Webster,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Webster,not available,President,,Republican,Tim Scott,0,0,0,0
Webster,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Wheeler,not available,President,,Democrat,Dean Phillips,1,0,0,0
Wheeler,not available,President,,Democrat,"Joseph R. Biden, Jr.",49,54,6,0
Wheeler,not available,President,,Democrat,Marianne Williamson,1,0,0,0
Wheeler,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Wheeler,not available,President,,Republican,Chris Christie,0,0,0,0
Wheeler,not available,President,,Republican,David Stuckenberg,1,0,0,0
Wheeler,not available,President,,Republican,Donald J. Trump,211,158,5,0
Wheeler,not available,President,,Republican,Doug Burgum,0,0,0,0
Wheeler,not available,President,,Republican,Nikki Haley,6,8,0,0
Wheeler,not available,President,,Republican,Perry Johnson,0,0,0,0
Wheeler,not available,President,,Republican,Ron DeSantis,1,1,0,0
Wheeler,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Wheeler,not available,President,,Republican,Tim Scott,0,0,0,0
Wheeler,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
White,not available,President,,Democrat,Dean Phillips,3,2,0,0
White,not available,President,,Democrat,"Joseph R. Biden, Jr.",139,112,16,0
White,not available,President,,Democrat,Marianne Williamson,6,8,1,0
White,not available,President,,Republican,Asa Hutchinson,1,1,0,0
White,not available,President,,Republican,Chris Christie,7,3,0,0
White,not available,President,,Republican,David Stuckenberg,1,0,0,0
White,not available,President,,Republican,Donald J. Trump,1743,1634,60,1
White,not available,President,,Republican,Doug Burgum,0,0,1,0
White,not available,President,,Republican,Nikki Haley,82,233,11,0
White,not available,President,,Republican,Perry Johnson,0,0,0,0
White,not available,President,,Republican,Ron DeSantis,17,14,1,0
White,not available,President,,Republican,Ryan L. Binkley,2,0,0,0
White,not available,President,,Republican,Tim Scott,4,2,0,0
White,not available,President,,Republican,Vivek Ramaswamy,2,3,0,0
Whitfield,not available,President,,Democrat,Dean Phillips,15,11,1,0
Whitfield,not available,President,,Democrat,"Joseph R. Biden, Jr.",344,203,66,1
Whitfield,not available,President,,Democrat,Marianne Williamson,21,17,1,0
Whitfield,not available,President,,Republican,Asa Hutchinson,3,0,0,0
Whitfield,not available,President,,Republican,Chris Christie,11,9,2,0
Whitfield,not available,President,,Republican,David Stuckenberg,2,1,1,0
Whitfield,not available,President,,Republican,Donald J. Trump,3938,1337,111,5
Whitfield,not available,President,,Republican,Doug Burgum,0,0,0,0
Whitfield,not available,President,,Republican,Nikki Haley,194,270,25,0
Whitfield,not available,President,,Republican,Perry Johnson,0,0,0,0
Whitfield,not available,President,,Republican,Ron DeSantis,48,28,1,0
Whitfield,not available,President,,Republican,Ryan L. Binkley,2,1,0,0
Whitfield,not available,President,,Republican,Tim Scott,13,4,0,0
Whitfield,not available,President,,Republican,Vivek Ramaswamy,6,1,1,0
Wilcox,not available,President,,Democrat,Dean Phillips,2,0,0,0
Wilcox,not available,President,,Democrat,"Joseph R. Biden, Jr.",59,31,2,0
Wilcox,not available,President,,Democrat,Marianne Williamson,5,3,0,0
Wilcox,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Wilcox,not available,President,,Republican,Chris Christie,2,0,0,0
Wilcox,not available,President,,Republican,David Stuckenberg,0,0,0,0
Wilcox,not available,President,,Republican,Donald J. Trump,365,238,9,0
Wilcox,not available,President,,Republican,Doug Burgum,0,0,0,0
Wilcox,not available,President,,Republican,Nikki Haley,6,16,1,0
Wilcox,not available,President,,Republican,Perry Johnson,0,1,0,0
Wilcox,not available,President,,Republican,Ron DeSantis,4,2,1,0
Wilcox,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Wilcox,not available,President,,Republican,Tim Scott,1,0,0,0
Wilcox,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Wilkes,not available,President,,Democrat,Dean Phillips,3,7,3,0
Wilkes,not available,President,,Democrat,"Joseph R. Biden, Jr.",176,157,81,0
Wilkes,not available,President,,Democrat,Marianne Williamson,9,3,1,0
Wilkes,not available,President,,Republican,Asa Hutchinson,0,0,0,0
Wilkes,not available,President,,Republican,Chris Christie,0,0,0,0
Wilkes,not available,President,,Republican,David Stuckenberg,0,0,0,0
Wilkes,not available,President,,Republican,Donald J. Trump,390,226,32,2
Wilkes,not available,President,,Republican,Doug Burgum,0,0,0,0
Wilkes,not available,President,,Republican,Nikki Haley,14,40,14,0
Wilkes,not available,President,,Republican,Perry Johnson,0,0,0,0
Wilkes,not available,President,,Republican,Ron DeSantis,1,3,0,0
Wilkes,not available,President,,Republican,Ryan L. Binkley,0,0,0,0
Wilkes,not available,President,,Republican,Tim Scott,0,0,0,0
Wilkes,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
Wilkinson,not available,President,,Democrat,Dean Phillips,9,3,0,0
Wilkinson,not available,President,,Democrat,"Joseph R. Biden, Jr.",346,214,36,0
Wilkinson,not available,President,,Democrat,Marianne Williamson,13,7,0,0
Wilkinson,not available,President,,Republican,Asa Hutchinson,1,0,0,0
Wilkinson,not available,President,,Republican,Chris Christie,0,1,0,0
Wilkinson,not available,President,,Republican,David Stuckenberg,0,0,0,0
Wilkinson,not available,President,,Republican,Donald J. Trump,933,191,8,0
Wilkinson,not available,President,,Republican,Doug Burgum,0,1,0,0
Wilkinson,not available,President,,Republican,Nikki Haley,15,17,0,0
Wilkinson,not available,President,,Republican,Perry Johnson,0,0,0,0
Wilkinson,not available,President,,Republican,Ron DeSantis,10,2,0,0
Wilkinson,not available,President,,Republican,Ryan L. Binkley,1,0,0,0
Wilkinson,not available,President,,Republican,Tim Scott,3,1,0,0
Wilkinson,not available,President,,Republican,Vivek Ramaswamy,0,1,0,0
Worth,not available,President,,Democrat,Dean Phillips,4,5,0,0
Worth,not available,President,,Democrat,"Joseph R. Biden, Jr.",141,181,53,0
Worth,not available,President,,Democrat,Marianne Williamson,3,5,2,0
Worth,not available,President,,Republican,Asa Hutchinson,0,1,0,0
Worth,not available,President,,Republican,Chris Christie,0,0,0,0
Worth,not available,President,,Republican,David Stuckenberg,0,0,0,0
Worth,not available,President,,Republican,Donald J. Trump,1263,590,21,0
Worth,not available,President,,Republican,Doug Burgum,0,1,0,0
Worth,not available,President,,Republican,Nikki Haley,23,46,5,0
Worth,not available,President,,Republican,Perry Johnson,0,0,0,0
Worth,not available,President,,Republican,Ron DeSantis,9,4,0,0
Worth,not available,President,,Republican,Ryan L. Binkley,0,1,0,0
Worth,not available,President,,Republican,Tim Scott,0,0,0,0
Worth,not available,President,,Republican,Vivek Ramaswamy,0,0,0,0
