county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Spalding,not available,State House,82,Democrat,Anthony Dickson,717,634,128,1
Spalding,not available,State House,82,Republican,Karen I. Mathiak,1573,1086,108,0
Spalding,not available,State House,135,Republican,Beth Camp,1446,1015,71,0
Spalding,not available,State Senate,16,Democrat,Amili Blake,1075,867,169,1
Spalding,not available,State Senate,16,Republican,Marty Harbin,2971,2064,174,0
Spalding,not available,Superior Court Judge,Griffin Judicial Circuit,Nonpartisan,Scott L. Ballard,4126,2969,348,1
Spalding,not available,Superior Court Judge,Griffin Judicial Circuit,Nonpartisan,W. Fletcher Sams,4146,2990,346,1
Spalding,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,2582,1876,221,0
Spalding,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,1841,1336,177,1
Spalding,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,4100,2933,342,1
Spalding,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,4104,2969,338,1
Spalding,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,4077,2928,340,1
Spalding,not available,U.S. House,3,Democrat,Maura Keller,620,506,89,0
Spalding,not available,U.S. House,3,Democrat,Val Almonord,522,420,108,1
Spalding,not available,U.S. House,3,Republican,Brian Jack,1936,1073,72,0
Spalding,not available,U.S. House,3,Republican,Jim Bennett,156,102,21,0
Spalding,not available,U.S. House,3,Republican,Mike Crane,461,485,42,0
Spalding,not available,U.S. House,3,Republican,Mike Dugan,487,469,42,0
Spalding,not available,U.S. House,3,Republican,Philip Singleton,142,106,11,0
Stephens,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,1144,2400,192,1
Stephens,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,1142,2394,192,1
Stephens,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,1167,2467,201,1
Stephens,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,932,1943,188,1
Stephens,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,1155,2415,192,1
Stephens,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,1164,2424,195,1
Stephens,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,1163,2408,193,1
Stephens,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,247,544,46,0
Stephens,not available,District Attorney,Mountain Judicial Circuit,Republican,George R. Christian,1108,2416,176,1
Stephens,not available,State House,32,Republican,Chris Erwin,1135,2470,190,1
Stephens,not available,State Senate,50,Democrat,June Krise,69,84,35,0
Stephens,not available,State Senate,50,Republican,Bo Hatchett,1131,2477,186,2
Stephens,not available,Superior Court Judge,Mountain Judicial Circuit,Nonpartisan,B. Chan Caudell,1188,2499,201,1
Stephens,not available,Superior Court Judge,Mountain Judicial Circuit,Nonpartisan,"William R. """"Bill"""" Oliver",1168,2449,190,1
Stephens,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,850,1736,144,0
Stephens,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,392,873,98,1
Stephens,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,1176,2450,193,1
Stephens,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,1172,2432,192,1
Stephens,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,1159,2419,194,1
Stephens,not available,U.S. House,9,Democrat,Tambrei Cash,70,89,34,0
Stephens,not available,U.S. House,9,Republican,Andrew Clyde,1145,2487,186,1
Stewart,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,258,176,25,4
Stewart,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,265,176,26,4
Stewart,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,253,178,25,4
Stewart,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,172,77,15,1
Stewart,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,256,172,25,4
Stewart,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,268,179,27,4
Stewart,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,259,176,26,4
Stewart,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,140,134,29,3
Stewart,not available,State House,151,Republican,Mike Cheokas,16,2,0,1
Stewart,not available,State Senate,12,Democrat,Freddie Powell Sims,245,173,38,2
Stewart,not available,Superior Court Judge,Southwestern Judicial Circuit,Nonpartisan,Jimmie Brown,287,192,33,4
Stewart,not available,Superior Court Judge,Southwestern Judicial Circuit,Nonpartisan,Richard Rucker Smith,302,208,35,4
Stewart,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,170,92,21,2
Stewart,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,147,117,19,2
Stewart,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,273,176,27,4
Stewart,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,267,176,31,4
Stewart,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,257,176,27,4
Stewart,not available,U.S. House,2,Democrat,Sanford Bishop,292,213,53,4
Stewart,not available,U.S. House,2,Republican,A. Wayne Johnson,4,0,0,1
Stewart,not available,U.S. House,2,Republican,Chuck Hand,7,1,0,0
Stewart,not available,U.S. House,2,Republican,Michael Nixon,1,0,0,0
Stewart,not available,U.S. House,2,Republican,Regina 'Reggie' Liparoto,1,1,0,0
Sumter,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,1284,815,145,0
Sumter,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,1295,812,143,0
Sumter,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,1284,808,142,0
Sumter,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,807,456,53,0
Sumter,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,1289,821,142,0
Sumter,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,1322,851,145,0
Sumter,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,1292,820,139,0
Sumter,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,554,399,95,0
Sumter,not available,State House,150,Democrat,Patty Marie Stinson,311,220,43,0
Sumter,not available,State House,150,Republican,Cary Moore,243,129,6,0
Sumter,not available,State House,151,Republican,Mike Cheokas,340,164,10,0
Sumter,not available,State Senate,12,Democrat,Freddie Powell Sims,742,554,127,0
Sumter,not available,Superior Court Judge,Southwestern Judicial Circuit,Nonpartisan,Jimmie Brown,1315,850,142,0
Sumter,not available,Superior Court Judge,Southwestern Judicial Circuit,Nonpartisan,Richard Rucker Smith,1315,850,145,0
Sumter,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,725,453,79,0
Sumter,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,667,443,68,0
Sumter,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,1285,822,142,0
Sumter,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,1283,804,140,0
Sumter,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,1295,813,142,0
Sumter,not available,U.S. House,2,Democrat,Sanford Bishop,831,630,138,0
Sumter,not available,U.S. House,2,Republican,A. Wayne Johnson,212,126,12,0
Sumter,not available,U.S. House,2,Republican,Chuck Hand,236,95,4,0
Sumter,not available,U.S. House,2,Republican,Michael Nixon,102,56,2,0
Sumter,not available,U.S. House,2,Republican,Regina 'Reggie' Liparoto,25,16,1,0
Talbot,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,525,172,38,0
Talbot,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,531,173,39,0
Talbot,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,519,171,39,0
Talbot,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,361,102,25,0
Talbot,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,515,172,39,0
Talbot,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,523,179,37,0
Talbot,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,525,176,40,0
Talbot,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,207,81,21,0
Talbot,not available,District Attorney,Chattahoochee Judicial Circuit,Democrat,Anthony Johnson,363,139,37,0
Talbot,not available,District Attorney,Chattahoochee Judicial Circuit,Republican,Don Kelly,161,29,6,0
Talbot,not available,State House,137,Democrat,"Carlton Mahone, Sr.",164,71,16,0
Talbot,not available,State House,137,Democrat,Debbie G. Buckner,286,110,26,0
Talbot,not available,State House,137,Republican,Stephen Acorn,164,31,4,0
Talbot,not available,State Senate,15,Democrat,Ed Harbison,352,151,38,0
Talbot,not available,Superior Court Judge,Chattachoochee,Nonpartisan,Art Smith,527,173,39,0
Talbot,not available,Superior Court Judge,Chattachoochee,Nonpartisan,Benjamin S. Richardson,529,175,38,0
Talbot,not available,Superior Court Judge,Chattachoochee,Nonpartisan,Bobby G. Peters,541,180,40,0
Talbot,not available,Superior Court Judge,Chattachoochee,Nonpartisan,Gil McBride,534,178,37,0
Talbot,not available,Superior Court Judge,Chattachoochee,Nonpartisan,"John T. Martin, Sr.",522,173,37,0
Talbot,not available,Superior Court Judge,Chattahoochee,Nonpartisan,Maureen Gottfried,515,172,39,0
Talbot,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,315,101,24,0
Talbot,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,263,91,23,0
Talbot,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,516,177,38,0
Talbot,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,518,173,39,0
Talbot,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,525,170,37,0
Talbot,not available,U.S. House,2,Democrat,Sanford Bishop,419,179,43,0
Talbot,not available,U.S. House,2,Republican,A. Wayne Johnson,61,21,3,0
Talbot,not available,U.S. House,2,Republican,Chuck Hand,69,7,4,0
Talbot,not available,U.S. House,2,Republican,Michael Nixon,33,4,3,0
Talbot,not available,U.S. House,2,Republican,Regina 'Reggie' Liparoto,7,1,0,0
Taliaferro,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,119,76,19,0
Taliaferro,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,116,74,20,0
Taliaferro,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,116,76,20,0
Taliaferro,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,71,47,10,0
Taliaferro,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,116,75,20,0
Taliaferro,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,119,74,20,0
Taliaferro,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,119,80,20,0
Taliaferro,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,55,48,15,0
Taliaferro,not available,District Attorney,Toombs Judicial Circuit,Democrat,Bill Doupé,73,50,16,0
Taliaferro,not available,State House,124,Democrat,Melanie M. Miller,71,63,20,0
Taliaferro,not available,State House,124,Democrat,Rickie Glenn,21,9,2,0
Taliaferro,not available,State House,124,Republican,Trey Rhodes,45,33,1,0
Taliaferro,not available,State Senate,23,Democrat,Shayna Boston,79,53,17,0
Taliaferro,not available,State Senate,23,Republican,Max Burns,43,26,0,0
Taliaferro,not available,Superior Court Judge,Toombs Judicial Circuit,Nonpartisan,Britt Hammond,122,82,20,1
Taliaferro,not available,Superior Court Judge,Toombs Judicial Circuit,Nonpartisan,Chip Hardin,100,72,21,0
Taliaferro,not available,Superior Court Judge,Toombs Judicial Circuit,Nonpartisan,"James """"Jaye"""" T. Jones, Jr.",55,48,15,0
Taliaferro,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,69,52,5,0
Taliaferro,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,84,60,31,0
Taliaferro,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,119,83,18,0
Taliaferro,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,127,82,18,0
Taliaferro,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,119,81,19,0
Taliaferro,not available,U.S. House,10,Democrat,"Alexandra """"Lexy"""" Doherty",57,40,10,0
Taliaferro,not available,U.S. House,10,Democrat,Jessica Fore,27,23,10,0
Taliaferro,not available,U.S. House,10,Republican,Mike Collins,45,33,1,0
