precinct,precinct id,precinct reporting,registered voters,non ballots cast,rep ballots cast,dem ballots cast,lib ballots cast,grn ballots cast,con ballots cast,turnout percentage,contest title,contest id,contest party,choice name,choice id,choice party,total votes
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Rejected write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Unassigned write-ins,0,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,YES,1,,1
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,NO,2,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY - PROPOSITION C,372,NON,YES,1,,0
MR - 031,798,Reporting,1,0,0,1,0,0,0,100,ST. LOUIS COUNTY - PROPOSITION C,372,NON,NO,2,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,U.S. REPRESENTATIVE - DISTRICT 2 - REPUBLICAN,4,REP,ANN WAGNER,1,,23
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,U.S. REPRESENTATIVE - DISTRICT 2 - DEMOCRATIC,5,DEM,JILL SCHUPP,1,,17
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,U.S. REPRESENTATIVE - DISTRICT 2 - LIBERTARIAN,6,LIB,MARTIN SCHULTE,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - REPUBLICAN,7,REP,RALEIGH RITTER,1,,1
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - REPUBLICAN,7,REP,MIKE PARSON,2,,21
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - REPUBLICAN,7,REP,JAMES W. (JIM) NEELY,3,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - REPUBLICAN,7,REP,SAUNDRA McDOWELL,4,,1
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - DEMOCRATIC,8,DEM,NICOLE GALLOWAY,1,,19
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - DEMOCRATIC,8,DEM,JIMMIE MATTHEWS,2,,2
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - DEMOCRATIC,8,DEM,ANTOIN JOHNSON,3,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - DEMOCRATIC,8,DEM,ERIC MORRISON,4,,1
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - DEMOCRATIC,8,DEM,ROBIN JOHN DANIEL VAN QUAETHEM,5,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - LIBERTARIAN,9,LIB,RIK COMBS,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,GOVERNOR - GREEN,10,GRN,JEROME HOWARD BAUER,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,ARNIE C. AC DIENOFF,1,,1
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,MIKE KEHOE,2,,14
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,AARON T WISDOM,3,,1
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,MIKE CARTER,4,,6
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,LIEUTENANT GOVERNOR - DEMOCRATIC,12,DEM,GREGORY A UPCHURCH,1,,7
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,LIEUTENANT GOVERNOR - DEMOCRATIC,12,DEM,ALISSIA CANADY,2,,10
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,LIEUTENANT GOVERNOR - LIBERTARIAN,13,LIB,BILL SLANTZ,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,LIEUTENANT GOVERNOR - GREEN,14,GRN,KELLEY DRAGOO,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,SECRETARY OF STATE - REPUBLICAN,15,REP,JOHN R. (JAY) ASHCROFT,1,,23
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,SECRETARY OF STATE - DEMOCRATIC,16,DEM,YINKA FALETI,1,,19
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,SECRETARY OF STATE - LIBERTARIAN,17,LIB,CARL HERMAN FREESE,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,SECRETARY OF STATE - GREEN,18,GRN,PAUL LEHMANN,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,SECRETARY OF STATE - CONSTITUTION,19,CON,PAUL VENABLE,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,STATE TREASURER - REPUBLICAN,20,REP,SCOTT FITZPATRICK,1,,23
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,STATE TREASURER - DEMOCRATIC,21,DEM,VICKI LORENZ ENGLUND,1,,19
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,STATE TREASURER - LIBERTARIAN,22,LIB,NICHOLAS (NICK) KASOFF,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,STATE TREASURER - GREEN,23,GRN,JOSEPH CIVETTINI,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ATTORNEY GENERAL - REPUBLICAN,24,REP,ERIC SCHMITT,1,,23
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ATTORNEY GENERAL - DEMOCRATIC,25,DEM,RICH FINNERAN,1,,11
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ATTORNEY GENERAL - DEMOCRATIC,25,DEM,ELAD GROSS,2,,7
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ATTORNEY GENERAL - LIBERTARIAN,26,LIB,KEVIN C BABCOCK,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,STATE REPRESENTATIVE - DISTRICT 100 - REPUBLICAN,74,REP,DEREK GRIER,1,,22
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,STATE REPRESENTATIVE - DISTRICT 100 - DEMOCRATIC,75,DEM,HELENA WEBB,1,,19
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY EXECUTIVE - REPUBLICAN,79,REP,PAUL BERRY III,1,,16
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY EXECUTIVE - REPUBLICAN,79,REP,ED GOLTERMAN,2,,6
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,JAKE ZIMMERMAN,1,,2
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,SAM PAGE,2,,12
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,MARK MANTOVANI,3,,13
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,JAMIE TOLLIVER,4,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY EXECUTIVE - LIBERTARIAN,81,LIB,"THEO BROWN, SR.",1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY EXECUTIVE - GREEN,82,GRN,ELIZABETH (BETSEY) MITCHELL,1,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,MARK E. DUNN,1,,22
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,AL GERBER,1,,15
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JAY BRADEN,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JOSEPH SCHNAPP,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,MARY JANE JOKERST,1,,21
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,ASMA RAZA,1,,16
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Rejected write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Unassigned write-ins,0,,0
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,YES,1,,26
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,NO,2,,26
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY - PROPOSITION C,372,NON,YES,1,,20
MR - 032,799,Reporting,111,0,25,27,0,0,0,46.85,ST. LOUIS COUNTY - PROPOSITION C,372,NON,NO,2,,28
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,U.S. REPRESENTATIVE - DISTRICT 2 - REPUBLICAN,4,REP,ANN WAGNER,1,,58
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,U.S. REPRESENTATIVE - DISTRICT 2 - DEMOCRATIC,5,DEM,JILL SCHUPP,1,,92
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,U.S. REPRESENTATIVE - DISTRICT 2 - LIBERTARIAN,6,LIB,MARTIN SCHULTE,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - REPUBLICAN,7,REP,RALEIGH RITTER,1,,1
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - REPUBLICAN,7,REP,MIKE PARSON,2,,50
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - REPUBLICAN,7,REP,JAMES W. (JIM) NEELY,3,,3
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - REPUBLICAN,7,REP,SAUNDRA McDOWELL,4,,7
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - DEMOCRATIC,8,DEM,NICOLE GALLOWAY,1,,89
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - DEMOCRATIC,8,DEM,JIMMIE MATTHEWS,2,,3
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - DEMOCRATIC,8,DEM,ANTOIN JOHNSON,3,,2
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - DEMOCRATIC,8,DEM,ERIC MORRISON,4,,2
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - DEMOCRATIC,8,DEM,ROBIN JOHN DANIEL VAN QUAETHEM,5,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - LIBERTARIAN,9,LIB,RIK COMBS,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,GOVERNOR - GREEN,10,GRN,JEROME HOWARD BAUER,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,ARNIE C. AC DIENOFF,1,,2
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,MIKE KEHOE,2,,39
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,AARON T WISDOM,3,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,LIEUTENANT GOVERNOR - REPUBLICAN,11,REP,MIKE CARTER,4,,12
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,LIEUTENANT GOVERNOR - DEMOCRATIC,12,DEM,GREGORY A UPCHURCH,1,,24
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,LIEUTENANT GOVERNOR - DEMOCRATIC,12,DEM,ALISSIA CANADY,2,,67
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,LIEUTENANT GOVERNOR - LIBERTARIAN,13,LIB,BILL SLANTZ,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,LIEUTENANT GOVERNOR - GREEN,14,GRN,KELLEY DRAGOO,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,SECRETARY OF STATE - REPUBLICAN,15,REP,JOHN R. (JAY) ASHCROFT,1,,59
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,SECRETARY OF STATE - DEMOCRATIC,16,DEM,YINKA FALETI,1,,84
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,SECRETARY OF STATE - LIBERTARIAN,17,LIB,CARL HERMAN FREESE,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,SECRETARY OF STATE - GREEN,18,GRN,PAUL LEHMANN,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,SECRETARY OF STATE - CONSTITUTION,19,CON,PAUL VENABLE,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE TREASURER - REPUBLICAN,20,REP,SCOTT FITZPATRICK,1,,56
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE TREASURER - DEMOCRATIC,21,DEM,VICKI LORENZ ENGLUND,1,,88
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE TREASURER - LIBERTARIAN,22,LIB,NICHOLAS (NICK) KASOFF,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE TREASURER - GREEN,23,GRN,JOSEPH CIVETTINI,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ATTORNEY GENERAL - REPUBLICAN,24,REP,ERIC SCHMITT,1,,60
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ATTORNEY GENERAL - DEMOCRATIC,25,DEM,RICH FINNERAN,1,,55
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ATTORNEY GENERAL - DEMOCRATIC,25,DEM,ELAD GROSS,2,,33
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ATTORNEY GENERAL - LIBERTARIAN,26,LIB,KEVIN C BABCOCK,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE SENATOR - DISTRICT 15 - REPUBLICAN,31,REP,ANDREW KOENIG,1,,59
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE SENATOR - DISTRICT 15 - DEMOCRATIC,32,DEM,DEB LAVENDER,1,,87
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE REPRESENTATIVE - DISTRICT 89 - REPUBLICAN,54,REP,DEAN PLOCHER,1,,61
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE REPRESENTATIVE - DISTRICT 89 - DEMOCRATIC,55,DEM,LUKE BARBER,1,,83
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY EXECUTIVE - REPUBLICAN,79,REP,PAUL BERRY III,1,,36
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY EXECUTIVE - REPUBLICAN,79,REP,ED GOLTERMAN,2,,18
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,JAKE ZIMMERMAN,1,,13
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,SAM PAGE,2,,54
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,MARK MANTOVANI,3,,40
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY EXECUTIVE - DEMOCRATIC,80,DEM,JAMIE TOLLIVER,4,,8
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY EXECUTIVE - LIBERTARIAN,81,LIB,"THEO BROWN, SR.",1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY EXECUTIVE - GREEN,82,GRN,ELIZABETH (BETSEY) MITCHELL,1,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,MARK E. DUNN,1,,58
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - REPUBLICAN,261,REP,Unassigned write-ins,0,,1
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,AL GERBER,1,,83
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - DEMOCRATIC,262,DEM,Unassigned write-ins,0,,2
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JAY BRADEN,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,JOSEPH SCHNAPP,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - LIBERTARIAN,263,LIB,Unassigned write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - GREEN,264,GRN,Unassigned write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEMAN - CONSTITUTION,265,CON,Unassigned write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,MARY JANE JOKERST,1,,55
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - REPUBLICAN,266,REP,Unassigned write-ins,0,,1
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,ASMA RAZA,1,,81
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,267,DEM,Unassigned write-ins,0,,2
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,268,LIB,Unassigned write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - GREEN,269,GRN,Unassigned write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Rejected write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,MISSOURI RIVER TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,270,CON,Unassigned write-ins,0,,0
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,YES,1,,109
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,NO,2,,79
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY - PROPOSITION C,372,NON,YES,1,,102
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,ST. LOUIS COUNTY - PROPOSITION C,372,NON,NO,2,,73
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,CITY OF DES PERES - PROPOSITION F,374,NON,YES,1,,133
MR - 033,800,Reporting,484,11,64,117,0,0,0,39.67,CITY OF DES PERES - PROPOSITION F,374,NON,NO,2,,54
MR - 034,801,Reporting,453,7,53,153,0,0,0,47.02,U.S. REPRESENTATIVE - DISTRICT 2 - REPUBLICAN,4,REP,ANN WAGNER,1,,48
MR - 034,801,Reporting,453,7,53,153,0,0,0,47.02,U.S. REPRESENTATIVE - DISTRICT 2 - DEMOCRATIC,5,DEM,JILL SCHUPP,1,,123
MR - 034,801,Reporting,453,7,53,153,0,0,0,47.02,U.S. REPRESENTATIVE - DISTRICT 2 - LIBERTARIAN,6,LIB,MARTIN SCHULTE,1,,0
